make_model,body_type,price,vat,km,previous_owners,next_inspection,inspection_new,body_color,paint_type,nr_of_doors,nr_of_seats,gearing_type,cylinders,drive_chain,fuel,emission_class,comfort_convenience,entertainment_media,extras,safety_security,gears,displacement_cc,age_years,hp_kw,condition,warranty_months,upholstery_type,upholstery_color,weight_kg,combined_l_per_100km,city_l_per_100km,country_l_per_100km,emissions_g_co2/km
Audi A3,Sedans,27230,VAT deductible,10.0,0.0,2023-02,No,Blue,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Cruise control,Electric tailgate,Leather steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating","Bluetooth,Hands-free equipment,On-board computer,Radio","Alloy wheels,Sport seats,Sport suspension","ABS,Central door lock,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Power steering,Side airbag,Xenon headlights",7.0,1498.0,0.0,110.0,New,0.0,Cloth,Black,1355.0,5.2,6.4,4.4,117.0
Audi A3,Station wagon,27225,VAT deductible,45.0,1.0,2023-02,No,Blue,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Keyless central door lock,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB","Alloy wheels,Catalytic Converter,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",7.0,1968.0,0.0,110.0,Used,0.0,Part leather,Black,1440.0,3.9,4.2,3.7,103.0
Audi A3,Sedans,27250,VAT deductible,1.0,0.0,2023-02,No,Black,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Air conditioning,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Power windows","Bluetooth,Hands-free equipment,On-board computer,Radio","Alloy wheels,Sport seats,Sport suspension","ABS,Central door lock,Electronic stability control,Immobilizer,Isofix,Power steering,Side airbag,Xenon headlights",7.0,1968.0,0.0,110.0,New,0.0,Cloth,Black,1440.0,4.4,5.2,3.9,115.0
Audi A3,Sedans,27200,VAT deductible,100.0,1.0,2023-01,No,White,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Air conditioning,Armrest,Cruise control,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor","Bluetooth,Digital radio,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Adaptive Cruise Control,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Traction control,Xenon headlights",7.0,1598.0,0.0,85.0,Pre-registered,24.0,Cloth,Black,1360.0,3.9,4.1,3.7,103.0
Audi A3,Sedans,27200,VAT deductible,10.0,1.0,2023-01,No,White,metallic,4.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Air conditioning,Cruise control,Leather steering wheel,Multi-function steering wheel,Navigation system,Park Distance Control,Power windows","Bluetooth,On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1598.0,0.0,85.0,Pre-registered,0.0,Cloth,Black,1370.0,3.9,4.3,3.7,103.0
Audi A3,Sedans,26800,VAT deductible,10.0,1.0,2023-02,No,Black,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Leather steering wheel,Navigation system,Power windows","Bluetooth,Sound system","Roof rack,Sport seats","ABS,Alarm system,Central door lock,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1598.0,0.0,85.0,Pre-registered,0.0,Cloth,Black,1360.0,3.9,4.1,3.7,103.0
Audi A3,Sedans,27116,VAT deductible,1200.0,1.0,2023-05,No,Black,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Seat heating,Start-stop system","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio","Alloy wheels,Sport seats,Sport suspension","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,999.0,0.0,85.0,Demonstration,36.0,Cloth,Black,1355.0,5.2,6.0,4.8,119.0
Audi A3,Sedans,26800,VAT deductible,10.0,1.0,2023-02,No,Grey,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Leather steering wheel,Navigation system,Power windows","Bluetooth,Sound system","Roof rack,Sport seats","ABS,Alarm system,Central door lock,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1598.0,0.0,85.0,Pre-registered,0.0,Cloth,Black,1360.0,3.9,4.1,3.7,103.0
Audi A3,Sedans,26800,VAT deductible,10.0,1.0,2023-02,No,Grey,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Leather steering wheel,Navigation system,Power windows","Bluetooth,Sound system","Roof rack,Sport seats","ABS,Alarm system,Central door lock,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1598.0,0.0,85.0,Pre-registered,0.0,Cloth,Black,1360.0,3.9,4.1,3.7,103.0
Audi A3,Sedans,26795,VAT deductible,1.0,1.0,2023-01,No,Silver,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Split rear seats,Start-stop system,Tinted windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB","Alloy wheels,Catalytic Converter,Sport package","ABS,Adaptive Cruise Control,Adaptive headlights,Alarm system,Central door lock,Central door lock with remote control,Daytime running lights,Driver drowsiness detection,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Head airbag,Immobilizer,Isofix,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1498.0,0.0,110.0,Used,11.0,Cloth,Black,1315.0,5.1,6.4,4.3,117.0
Audi A3,Sedans,26790,VAT deductible,10.0,0.0,2023-02,No,Black,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Split rear seats,Start-stop system","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB","Alloy wheels,Catalytic Converter,Roof rack,Voice Control","ABS,Central door lock with remote control,Driver-side airbag,Electronic stability control,Head airbag,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1498.0,0.0,110.0,New,0.0,Cloth,Black,1355.0,5.1,6.4,4.4,117.0
Audi A3,Sedans,26770,VAT deductible,5300.0,1.0,2022-02,Yes,White,metallic,4.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,Sound system,USB","Alloy wheels,Roof rack,Sport seats,Sport suspension","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,999.0,0.0,85.0,Demonstration,0.0,Cloth,Black,1340.0,5.1,5.8,4.7,117.0
Audi A3,Sedans,26750,VAT deductible,9001.0,1.0,2022-01,Yes,Black,metallic,4.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Seat heating,Start-stop system","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB","Alloy wheels,Catalytic Converter,Roof rack,Sport package,Sport seats,Sport suspension,Voice Control","ABS,Central door lock,Daytime running lights,Driver drowsiness detection,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1395.0,0.0,110.0,Demonstration,12.0,Cloth,Black,1335.0,4.7,5.8,4.1,109.0
Audi A3,Sedans,26750,VAT deductible,9001.0,1.0,2023-02,No,Blue,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,"Cruise control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1598.0,0.0,85.0,Pre-registered,0.0,Cloth,Black,1355.0,3.9,4.1,3.7,103.0
Audi A3,Station wagon,26700,VAT deductible,10.0,0.0,2023-02,No,Black,metallic,4.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio","Alloy wheels,Sport seats,Sport suspension","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Xenon headlights",7.0,1498.0,0.0,110.0,New,0.0,Cloth,Black,1310.0,4.8,6.0,4.1,110.0
Audi A3,Sedans,26790,VAT deductible,10.0,0.0,2023-02,No,Grey,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Split rear seats,Start-stop system","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB","Alloy wheels,Catalytic Converter,Roof rack,Voice Control","ABS,Central door lock with remote control,Driver-side airbag,Electronic stability control,Head airbag,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1498.0,0.0,110.0,New,0.0,Cloth,Black,1355.0,5.1,6.4,4.4,117.0
Audi A3,Sedans,26700,VAT deductible,10.0,1.0,2023-03,No,White,metallic,5.0,5.0,Automatic,4.0,front,Diesel,Euro 6,Navigation system,"Bluetooth,Hands-free equipment",Alloy wheels,"ABS,Central door lock,Driver-side airbag,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control,Xenon headlights",7.0,1598.0,0.0,85.0,Pre-registered,0.0,Cloth,Black,1355.0,3.9,4.1,3.7,103.0
Audi A3,Sedans,27089,VAT deductible,20.0,0.0,2023-02,No,Grey,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Leather steering wheel,Multi-function steering wheel,Navigation system,Power windows,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Immobilizer,Isofix,LED Daytime Running Lights,Power steering,Side airbag,Xenon headlights",7.0,1498.0,0.0,110.0,New,0.0,Cloth,Black,1355.0,5.1,6.4,4.4,117.0
Audi A3,Sedans,26970,VAT deductible,13000.0,1.0,2023-01,Yes,Grey,metallic,4.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Seat heating,Start-stop system","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB","Alloy wheels,Cab or rented Car,Catalytic Converter,Roof rack,Sport seats,Sport suspension","ABS,Adaptive headlights,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1498.0,0.0,110.0,Used,0.0,Cloth,Black,1340.0,5.1,6.4,4.4,117.0
Audi A3,Sedans,26980,VAT deductible,10.0,1.0,2023-03,No,Black,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,USB","Alloy wheels,Sport seats,Sport suspension,Touch screen","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1498.0,0.0,110.0,Pre-registered,0.0,Cloth,Black,1355.0,5.1,6.4,4.4,117.0
Audi A3,Sedans,26980,VAT deductible,10.0,1.0,2023-04,No,Grey,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,USB","Alloy wheels,Sport seats,Sport suspension,Touch screen","ABS,Central door lock,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1498.0,0.0,110.0,Pre-registered,0.0,Cloth,Black,1355.0,5.1,6.4,4.4,117.0
Audi A3,Sedans,26700,VAT deductible,1.0,1.0,2023-02,No,White,metallic,5.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Power windows",Radio,Alloy wheels,"Central door lock,Driver-side airbag,Immobilizer,Power steering,Xenon headlights",7.0,1498.0,0.0,110.0,Pre-registered,0.0,Cloth,Black,1355.0,5.1,6.4,4.4,115.0
Audi A3,Sedans,26970,VAT deductible,11000.0,1.0,2023-01,Yes,Grey,metallic,4.0,5.0,Automatic,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Seat heating,Start-stop system","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB","Alloy wheels,Cab or rented Car,Catalytic Converter,Roof rack,Sport seats,Sport suspension","ABS,Adaptive headlights,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights",7.0,1498.0,0.0,110.0,Used,0.0,Cloth,Black,1340.0,5.1,6.4,4.4,117.0
